"list","means","normmean","sds","normsd"
"energetic","33.7326732673267","0.435288105276607","19.3834419487917","0.783315064738379"
"enthusiastic","35.3762376237624","0.456496742046761","21.5285166628584","0.870000873324739"
"content","37.1584158415842","0.479494059026447","24.7453966115992","1"
"irritable","62.5445544554455","0.807078063114859","18.880426241203","0.762987416914259"
"restless","63.3564356435644","0.817554618627827","15.3581145707511","0.620645318877293"
"worried","66.1386138613861","0.853455985690558","16.8890672939451","0.682513501764949"
"guilty","58.5445544554455","0.755461862782675","19.6451137703375","0.793889630410248"
"afraid","53.2970297029703","0.687747540564712","19.6680169587355","0.794815183908441"
"anhedonia","62.4752475247525","0.806183723010093","23.2183522496347","0.938289760074054"
"angry","53.0792079207921","0.684936757378306","22.5546816285741","0.911469797093562"
"hopeless","52.7326732673267","0.680465056854478","21.3807815989542","0.864030669402652"
"down","62.2673267326733","0.803500702695797","22.3981655896678","0.905144740301669"
"positive","40.009900990099","0.516289766193944","22.9087297987055","0.925777434820634"
"fatigue","77.4950495049505","1","13.1465765599842","0.531273625003116"
"tension","66.7623762376238","0.861505046633448","11.3614686681357","0.459134636088642"
"concentrate","71.1386138613861","0.917976236105787","20.4807371463872","0.827658471910975"
"accepted","44.3168316831683","0.571866615561518","23.3327798142739","0.942913956098679"
"threatened","45.1287128712871","0.582343171074486","23.2562522201393","0.939821356883731"
"ruminate","53.6039603960396","0.691708189600102","23.2680378235556","0.940297631465277"
"avoid_act","67.8811881188119","0.875942251181806","15.9626358279032","0.645074963980201"
"reassure","65.5742574257426","0.846173501980324","20.2821825919468","0.819634573261989"
"procrast","46.6336633663366","0.601763127635109","24.6506481749577","0.996171068173661"
"avoid_people","6.35185185185185","0.0819646144163839","1.5981649020458","0.0645843316690535"
