"list","means","normmean","sds","normsd"
"energetic","48.392523364486","0.624607961399276","25.1308864349534","0.824073370628746"
"enthusiastic","49.6915887850467","0.641375150784077","25.3471784797817","0.831165858786027"
"content","46.4392523364486","0.599396863691194","24.0456239183849","0.788486247891932"
"irritable","41.2990654205607","0.533051869722557","27.4828299582584","0.901196556545607"
"restless","41.981308411215","0.541857659831122","24.7390079682481","0.811223182881866"
"worried","41.6822429906542","0.537997587454765","27.8725529870493","0.913976064772608"
"guilty","35.0841121495327","0.452834740651387","25.2205821515439","0.827014605976453"
"afraid","28.4859813084112","0.36767189384801","19.5319595312842","0.640477516286204"
"anhedonia","37.1401869158879","0.479372738238842","23.6625046115798","0.775923284013637"
"angry","33.9439252336449","0.438118214716526","24.0282191708553","0.787915524332348"
"hopeless","31.5046728971963","0.406634499396864","20.7325165406657","0.679845290435903"
"down","41.8130841121495","0.539686369119421","27.6750452407537","0.907499537387219"
"positive","49.3271028037383","0.636670687575392","25.7006628285917","0.842757055122944"
"fatigue","56.3457943925234","0.727261761158022","30.4959331664597","1"
"tension","77.4766355140187","1","27.6160828840091","0.905566087558918"
"concentrate","43.1869158878505","0.557418576598311","25.9513808267231","0.850978413582871"
"accepted","40.7476635514019","0.525934861278649","24.6886626864281","0.809572297777114"
"threatened","43.6355140186916","0.563208685162847","25.6928124900406","0.842499632649323"
"ruminate","41.6728971962617","0.537876960193004","29.9338187305131","0.981567560734138"
"avoid_act","35.4766355140187","0.457901085645356","23.1591482370145","0.759417595474191"
"reassure","46.0560747663551","0.594451145958987","25.7534873167789","0.844489236522307"
"procrast","35.8971962616822","0.463329312424608","23.379532485375","0.766644272131618"
"avoid_people","34.2616822429907","0.442219541616405","23.0771210920703","0.756727822234711"
