"list","means","normmean","sds","normsd"
"energetic","33.7787610619469","0.565481481481481","19.247325655267","0.62635550885568"
"enthusiastic","31.0796460176991","0.520296296296296","17.092260985249","0.556224382475706"
"content","32.2212389380531","0.539407407407407","15.8467744088699","0.515693173501884"
"irritable","35.2389380530973","0.589925925925926","25.3871010330483","0.826158962067238"
"restless","25.4690265486726","0.42637037037037","19.3247947671879","0.628876545070627"
"worried","51.8495575221239","0.868","21.0468105994616","0.684915192839138"
"guilty","43.7699115044248","0.732740740740741","18.4560331064889","0.60060489519014"
"afraid","40.7522123893805","0.682222222222222","19.4061528228307","0.631524137118186"
"anhedonia","40.0796460176991","0.670962962962963","21.1297613370168","0.68761461468932"
"angry","26.8407079646018","0.449333333333333","22.8975070273106","0.7451414249695"
"hopeless","43.0265486725664","0.720296296296296","20.3669288032055","0.662790160193933"
"down","41.1504424778761","0.688888888888889","21.0680111437332","0.68560511090532"
"positive","30.4867256637168","0.51037037037037","15.126912538023","0.492267090497114"
"fatigue","34.3274336283186","0.574666666666667","21.071494996574","0.685718484080274"
"tension","35.3716814159292","0.592148148148148","23.3850511966304","0.76100731624881"
"concentrate","36.6814159292035","0.614074074074074","27.231568303404","0.886182482029618"
"accepted","37.4778761061947","0.627407407407408","15.5023600421797","0.504485079464862"
"threatened","36.4955752212389","0.610962962962963","21.6766513186281","0.705411765257427"
"ruminate","43.2212389380531","0.723555555555556","22.6162609457358","0.735988982926713"
"avoid_act","28.9380530973451","0.484444444444444","25.4843380424417","0.829323294483548"
"reassure","59.7345132743363","1","22.8949533191094","0.745058320998148"
"procrast","50.9734513274336","0.853333333333333","30.729075394309","1"
"avoid_people","22.9557522123894","0.384296296296296","22.802486307313","0.742049216083344"
