"list","means","normmean","sds","normsd"
"energetic","42.9174311926606","0.783715865304071","12.9729979118788","0.631619160396097"
"enthusiastic","42.4862385321101","0.77584184955604","11.9083029537744","0.579782126266917"
"content","44.3119266055046","0.809180767297705","13.5740065100656","0.660880596245866"
"irritable","48.3577981651376","0.883062489529234","15.8543853822144","0.771905896519196"
"restless","46.1100917431193","0.842017088289496","15.6739577889339","0.763121379189107"
"worried","50.6330275229358","0.924610487518847","13.548035630782","0.659616146418672"
"guilty","53.8440366972477","0.983246775004188","13.067612148281","0.636225664225344"
"afraid","43.1100917431193","0.787234042553192","14.9563187746117","0.728181532996834"
"anhedonia","48.7798165137615","0.890768973027308","13.7290971069997","0.668431525744679"
"angry","38.8256880733945","0.708996481822751","14.159046340491","0.68936455723943"
"hopeless","49.045871559633","0.895627408276093","16.296662531022","0.793439139898233"
"down","48.1192660550459","0.878706651030323","14.721315341445","0.716739869924412"
"positive","45.0825688073394","0.823253476294187","14.324369574627","0.697413685362956"
"fatigue","54.7614678899083","1","14.0790750186546","0.685470976164556"
"tension","35.3302752293578","0.645166694588708","14.3288462265043","0.697631641082932"
"concentrate","51.1376146788991","0.933824761266544","17.4438081394433","0.849290466705253"
"accepted","49.9266055045872","0.911710504272072","16.9119212950282","0.823394376659052"
"threatened","42.0825688073394","0.768470430557882","16.8402782375443","0.81990627559532"
"ruminate","41.743119266055","0.762271737309432","15.9915508187135","0.778584099847786"
"avoid_act","43.4311926605505","0.793097671301726","17.1601211752591","0.835478538009166"
"reassure","47.9357798165138","0.875356006031161","14.9661811535689","0.728661704778159"
"procrast","50.302752293578","0.918579326520355","18.4177373178764","0.896708367651948"
"avoid_people","33.5412844036697","0.612497905846876","20.5392722787941","1"
