"list","means","normmean","sds","normsd"
"energetic","43.4390243902439","0.620413376683697","15.1658299819161","0.572858210997692"
"enthusiastic","55.5853658536585","0.793892243381328","14.9600160149758","0.565084009319293"
"content","65.4959349593496","0.935438922433813","9.25005448255097","0.349401890224531"
"irritable","58.8373983739837","0.840339061774268","17.8740465680563","0.675155553799275"
"restless","36.8373983739837","0.526126335346029","21.6156341354516","0.816486372007385"
"worried","70.0162601626016","1","10.0921847216721","0.38121163771512"
"guilty","30.650406504065","0.43776126335346","16.931871072924","0.639566801371551"
"afraid","10.5609756097561","0.150836042731073","17.124972821069","0.646860824983497"
"anhedonia","37.3983739837398","0.534138411518811","17.9656958351909","0.678617417427746"
"angry","41.1544715447154","0.587784486762657","18.4901535694468","0.698427735738577"
"hopeless","40.9918699186992","0.58546214584301","19.4887508263056","0.736147704823913"
"down","47.130081300813","0.673130515559684","17.6565407699399","0.666939717109876"
"positive","61.6422764227642","0.880399442638179","12.7440954385125","0.481382141458489"
"fatigue","68.7560975609756","0.982001857872736","12.8218189186966","0.484317986965388"
"tension","38.8780487804878","0.555271713887599","23.4194067507052","0.884620193542568"
"concentrate","48.9837398373984","0.69960520204366","20.2626134526561","0.765378782860379"
"accepted","66.0813008130081","0.943799349744542","20.2584099095785","0.765220002617545"
"threatened","25.1544715447154","0.359266140269392","22.3368520465529","0.843728903592244"
"ruminate","49.9593495934959","0.713539247561542","26.3340452752157","0.994714702899917"
"avoid_act","34.6341463414634","0.494658615884812","26.2479564521285","0.991462873673332"
"reassure","50.5447154471545","0.721899674872271","26.2326451709367","0.990884521340351"
"procrast","55.3577235772358","0.790640966093823","26.4739680618406","1"
"avoid_people","17.130081300813","0.244658615884812","19.9720950203411","0.754405043236745"
